State,Year_Built,Square_Footage,CLUE_Loss_Count,Credit_Score,Construction_Type,Protection_Class,AOI,Deductible,Territory,Roof_Age_Applicant,Fire_Alarm,Burglar_Alarm,Roof_Vulnerability_Satellite,Wildfire_Exposure_Daily,Water_Loss_Recency_Months,RCV_Appraised,Fire_Hydrant_Distance,Tree_Canopy_Density,Crime_Severity_Index,Pluvial_Flood_Depth,Building_Code_Compliance,Slope_Steepness,Attic_Ventilation,Hail_Frequency,Soil_Liquefaction_Risk,Dwelling_Age,RCV_Overstatement,Credit_Score_Suppressed,Risk_Tier,Expected_Pure_Premium,Claim_Count,Claim_Amount
FL,2016,1673.0,0,700.0,Frame,3,305353.0,1000,Rural,4,False,True,21.23,0.02,120,270464.0,1.022,4.34,47.75,7.06,85,11.54,Adequate,0,Low,10,34889.0,False,Low,715.06,0,0.0
CA,1977,2471.0,0,700.0,Frame,9,584455.0,1000,Suburban,24,False,False,7.25,33.53,120,424631.0,2.85,39.3,73.65,0.64,75,8.37,Adequate,1,Low,49,159824.0,True,Elevated,2792.48,0,0.0
TX,2013,2870.0,0,606.0,Masonry,5,608781.0,1000,Urban,3,False,False,11.14,3.51,120,549816.0,1.156,50.81,67.73,5.65,65,4.37,Poor,6,High,13,58965.0,False,Low,886.94,0,0.0
Other,1994,1770.0,0,603.0,Masonry,9,426684.0,5000,Urban,12,False,False,27.51,42.41,120,355769.0,0.869,19.11,39.82,2.11,80,8.24,Adequate,2,Low,32,70915.0,False,Elevated,2356.25,0,0.0
FL,2017,1281.0,0,714.0,Masonry,5,233969.0,1000,Suburban,16,False,False,5.07,17.38,120,240410.0,0.604,50.81,64.71,2.68,99,18.0,Poor,0,Low,9,0.0,False,Low,759.67,1,32038.55
GA,1961,1085.0,1,770.0,Frame,6,155573.0,2000,Suburban,20,True,False,24.55,26.77,3,209034.0,0.859,33.7,72.99,3.11,39,1.73,Adequate,5,Low,65,0.0,False,Low,981.69,0,0.0
GA,1984,2852.0,0,850.0,Frame,9,543363.0,2000,Rural,3,False,True,10.77,1.92,120,510307.0,0.373,10.75,63.66,18.5,31,7.42,Excellent,2,Moderate,42,33056.0,False,Elevated,3125.49,0,0.0
CA,2010,2513.0,0,700.0,Frame,1,653863.0,500,Suburban,4,True,True,21.94,8.32,120,458591.0,0.578,26.74,54.5,3.95,70,11.16,Adequate,1,Low,16,195272.0,True,Moderate,1976.37,1,29549.95
MA,1998,2217.0,0,700.0,Frame,9,399149.0,500,Urban,9,True,False,17.59,0.02,120,321784.0,1.412,4.06,69.58,6.1,55,22.57,Adequate,0,Moderate,28,77365.0,True,Moderate,1600.34,0,0.0
CO,1958,1997.0,0,584.0,Fire Resistive,1,449475.0,2000,Urban,24,False,False,29.12,3.06,120,373658.0,0.451,22.87,46.24,1.83,45,6.89,Excellent,2,High,68,75817.0,False,Elevated,2100.66,0,0.0
OK,1950,1976.0,0,850.0,Masonry,7,433885.0,500,Suburban,27,True,False,3.61,9.27,120,421391.0,0.354,42.09,54.43,4.21,31,7.31,Poor,1,Low,76,12494.0,False,Moderate,1149.24,0,0.0
NY,1977,3070.0,0,606.0,Frame,4,677148.0,1000,Suburban,23,False,True,9.44,11.23,120,579511.0,0.618,9.75,40.32,1.98,65,8.25,Poor,0,Low,49,97637.0,False,Elevated,2167.65,0,0.0
CA,2013,2322.0,0,700.0,Masonry,6,502918.0,2000,Urban,17,True,False,16.33,22.9,120,289885.0,0.685,71.72,96.94,1.07,95,10.35,Poor,3,Moderate,13,213033.0,True,Moderate,1990.89,0,0.0
CA,1992,2509.0,1,700.0,Frame,5,546315.0,1000,Suburban,18,False,True,28.68,13.66,36,361338.0,1.095,38.48,45.62,5.43,69,3.43,Poor,2,Low,34,184977.0,True,Moderate,1712.68,0,0.0
CA,2020,2566.0,0,700.0,Masonry,2,711963.0,2000,Rural,2,False,False,10.62,5.73,120,532913.0,0.256,32.54,62.63,1.26,90,4.24,Poor,0,Low,6,179050.0,True,Low,983.36,0,0.0
TX,1960,2335.0,0,747.0,Fire Resistive,4,553713.0,1000,Suburban,28,False,True,4.86,0.2,120,440002.0,0.198,13.95,43.47,6.93,68,4.05,Adequate,1,Low,66,113711.0,False,Moderate,1377.25,0,0.0
OK,1979,2333.0,0,738.0,Frame,3,490353.0,1000,Suburban,14,False,True,12.29,0.02,120,339539.0,0.079,17.22,40.8,1.47,44,6.93,Excellent,1,Low,47,150814.0,False,Low,954.22,0,0.0
TX,2019,2719.0,0,642.0,Frame,8,504163.0,1000,Urban,3,True,False,30.38,10.49,120,468404.0,1.068,18.62,49.59,4.92,78,17.01,Poor,3,Low,7,35759.0,False,Elevated,2631.05,0,0.0
FL,1959,2836.0,0,654.0,Frame,3,518885.0,1000,Urban,25,True,False,10.14,1.32,120,415469.0,0.456,17.19,49.82,15.46,35,16.28,Adequate,0,Low,67,103416.0,False,Elevated,2878.46,0,0.0
CO,1968,2216.0,0,707.0,Frame,2,735134.0,1000,Rural,30,True,False,22.77,59.22,120,319972.0,0.144,47.96,79.57,0.44,92,28.88,Excellent,2,Low,58,415162.0,False,High,10627.33,0,0.0
OK,1967,1766.0,0,716.0,Masonry,5,470453.0,1000,Suburban,26,True,False,8.76,0.85,120,366910.0,1.262,15.9,38.32,1.55,80,6.6,Adequate,7,Low,59,103543.0,False,Moderate,1406.87,0,0.0
GA,1997,2320.0,1,724.0,Frame,10,443394.0,1000,Suburban,3,True,False,25.58,9.76,17,517305.0,2.481,42.47,67.17,0.04,45,10.57,Poor,0,Low,29,0.0,False,Elevated,2837.72,0,0.0
FL,1993,2554.0,0,850.0,Fire Resistive,5,661497.0,1000,Urban,18,True,True,17.26,8.05,120,490191.0,0.893,31.73,44.94,8.93,83,45.0,Excellent,0,Low,33,171306.0,False,Moderate,1847.9,0,0.0
LA,1988,1487.0,0,742.0,Masonry,6,370794.0,2000,Suburban,15,False,False,15.05,0.46,120,252665.0,0.43,14.63,70.36,29.61,76,0.33,Excellent,1,Low,38,118129.0,False,Low,807.08,0,0.0
FL,1967,1714.0,0,669.0,Frame,3,306208.0,5000,Suburban,10,True,False,27.03,30.07,120,412605.0,0.706,49.31,51.83,3.93,39,45.0,Adequate,0,Low,59,0.0,False,Moderate,1477.16,0,0.0
LA,1960,1987.0,0,618.0,Frame,5,600337.0,1000,Suburban,25,False,False,21.73,14.92,120,369763.0,0.296,28.48,82.48,2.35,59,7.02,Excellent,1,High,66,230574.0,False,High,3516.79,0,0.0
Other,2011,2306.0,0,768.0,Frame,9,456028.0,1000,Urban,14,False,False,18.54,12.98,120,395449.0,0.92,12.46,0.0,0.58,93,4.22,Excellent,3,Low,15,60579.0,False,Moderate,1799.85,0,0.0
FL,1981,1508.0,0,765.0,Masonry,3,291457.0,2000,Suburban,27,False,False,14.91,0.01,120,266870.0,0.737,24.9,9.12,0.37,92,9.75,Poor,3,Low,45,24587.0,False,Low,666.83,1,33905.26
NY,2001,3029.0,0,536.0,Frame,6,683820.0,500,Suburban,14,False,False,5.56,20.94,120,530485.0,0.638,6.88,66.96,2.25,73,13.56,Adequate,0,Low,25,153335.0,False,Moderate,1484.65,1,45626.27
TX,2002,1821.0,0,788.0,Frame,8,377829.0,2000,Rural,9,False,False,20.63,5.61,120,296318.0,1.085,19.0,41.12,3.55,73,7.07,Poor,2,Low,24,81511.0,False,Moderate,1430.34,0,0.0
CO,2002,2064.0,0,493.0,Frame,1,316072.0,1000,Rural,9,True,False,29.0,1.91,120,477734.0,0.296,11.33,40.13,2.66,76,3.65,Adequate,5,Low,24,0.0,False,Low,882.78,0,0.0
CO,2012,3161.0,0,742.0,Frame,4,942901.0,2000,Suburban,2,False,False,8.67,44.89,120,577195.0,0.458,25.17,44.42,14.19,55,6.41,Adequate,1,Low,14,365706.0,False,Elevated,2211.55,0,0.0
WA,2002,1637.0,0,693.0,Fire Resistive,2,229955.0,2000,Rural,11,True,False,22.76,4.37,120,324364.0,0.511,18.04,32.59,1.28,77,5.66,Adequate,0,Moderate,24,0.0,False,Low,345.52,0,0.0
MA,1993,1498.0,0,700.0,Frame,9,384319.0,1000,Suburban,17,False,False,21.81,18.51,120,217926.0,0.6,27.7,70.17,2.85,85,20.48,Adequate,0,Low,33,166393.0,True,Elevated,2506.58,0,0.0
NY,2020,2208.0,0,670.0,Frame,10,458297.0,500,Rural,1,False,True,23.04,12.41,120,422866.0,0.366,7.02,53.07,1.01,61,24.93,Adequate,3,Low,6,35431.0,False,Moderate,1301.43,0,0.0
TX,2019,3439.0,0,619.0,Masonry,1,698036.0,1000,Rural,10,True,False,16.88,16.35,120,528865.0,0.163,44.15,55.06,5.9,90,5.49,Adequate,1,Low,7,169171.0,False,Moderate,1248.31,0,0.0
TX,1980,2355.0,1,631.0,Frame,1,272064.0,500,Urban,16,False,False,31.9,1.19,27,300901.0,0.183,63.82,39.73,1.71,36,8.31,Adequate,1,Low,46,0.0,False,Moderate,1552.1,0,0.0
NY,1979,1155.0,0,738.0,Frame,4,270571.0,1000,Urban,22,True,True,5.2,6.58,120,194465.0,0.081,10.92,99.15,0.05,81,30.22,Adequate,0,Moderate,47,76106.0,False,Low,958.98,0,0.0
Other,1994,2662.0,1,770.0,Frame,6,460251.0,1000,Suburban,10,False,True,1.98,3.98,10,587753.0,0.94,32.67,48.48,3.32,63,3.17,Adequate,0,Low,32,0.0,False,Moderate,1655.1,0,0.0
LA,1959,2124.0,0,713.0,Masonry,10,508575.0,1000,Rural,28,True,False,17.55,0.89,120,305043.0,2.16,22.43,27.63,2.98,55,17.37,Excellent,0,Moderate,67,203532.0,False,Elevated,2018.28,0,0.0
TX,1975,2980.0,0,672.0,Frame,1,705698.0,1000,Urban,14,False,False,24.52,3.56,120,499770.0,0.301,4.82,0.9,0.11,39,19.29,Adequate,3,Low,51,205928.0,False,High,3963.08,0,0.0
Other,1999,1941.0,0,670.0,Frame,9,329459.0,1000,Suburban,12,True,False,9.12,0.02,120,294968.0,1.099,17.66,45.35,4.32,68,3.56,Adequate,2,High,27,34491.0,False,Low,798.14,0,0.0
WA,1978,1997.0,1,686.0,Frame,9,703179.0,1000,Suburban,18,True,False,8.4,28.59,19,389075.0,0.745,27.58,38.61,2.9,80,40.65,Excellent,1,Low,48,314104.0,False,High,4872.94,0,0.0
NY,1956,2105.0,0,761.0,Frame,5,406624.0,500,Urban,24,True,True,18.45,19.33,120,264078.0,0.267,3.4,39.16,2.03,33,7.45,Adequate,0,Low,70,142546.0,False,Moderate,1833.59,0,0.0
LA,1985,2405.0,0,614.0,Frame,10,612157.0,1000,Urban,21,False,True,10.33,38.0,120,442093.0,2.566,44.05,95.1,10.04,82,20.16,Adequate,1,Low,41,170064.0,False,High,3737.97,0,0.0
CA,1984,2791.0,1,700.0,Masonry,5,673223.0,500,Suburban,15,False,True,0.0,4.65,9,525653.0,0.326,26.0,43.49,1.36,59,2.27,Adequate,0,Low,42,147570.0,True,Elevated,2772.98,0,0.0
Other,1952,2070.0,0,688.0,Frame,7,361942.0,2000,Suburban,29,False,False,22.72,0.72,120,361784.0,0.438,45.65,57.39,3.73,38,8.0,Excellent,2,Low,74,158.0,False,Moderate,1389.34,0,0.0
TX,1969,3167.0,0,711.0,Frame,2,898746.0,1000,Urban,26,False,True,18.26,3.97,120,608061.0,0.694,9.07,17.87,0.43,67,11.6,Adequate,3,Moderate,57,290685.0,False,High,3515.02,0,0.0
WA,1963,1907.0,0,692.0,Frame,3,392357.0,5000,Urban,17,False,False,10.43,2.2,120,354999.0,0.225,7.22,0.0,1.58,39,3.25,Poor,0,Low,63,37358.0,False,Low,807.32,0,0.0
NY,1992,2870.0,0,729.0,Masonry,8,632310.0,1000,Suburban,9,True,False,25.04,19.3,120,544460.0,1.453,74.21,32.45,3.84,53,14.48,Excellent,0,Low,34,87850.0,False,Elevated,2310.37,0,0.0
MA,1965,2136.0,1,700.0,Masonry,9,361968.0,2000,Urban,23,True,True,19.25,0.32,20,397895.0,0.423,5.16,66.15,2.74,49,14.03,Poor,0,Low,61,0.0,True,Elevated,2147.52,0,0.0
FL,1994,1836.0,2,588.0,Frame,10,355276.0,1000,Urban,18,True,False,7.37,16.73,20,311584.0,1.276,18.37,45.91,8.77,84,3.63,Poor,1,Low,32,43692.0,False,Elevated,2628.82,0,0.0
NY,2001,2060.0,0,605.0,Frame,5,435830.0,2000,Urban,6,False,False,21.3,2.09,120,461499.0,0.467,10.05,37.51,0.28,73,31.84,Adequate,1,Low,25,0.0,False,Moderate,1180.06,0,0.0
OK,1992,1966.0,0,658.0,Masonry,4,430713.0,500,Rural,4,True,True,22.78,29.89,120,447040.0,0.538,29.85,57.03,4.91,49,6.98,Adequate,3,Low,34,0.0,False,Moderate,1436.89,1,64670.6
NY,1967,1862.0,0,850.0,Masonry,9,406607.0,2000,Urban,23,True,True,12.79,12.74,120,421214.0,0.538,15.74,37.11,2.81,67,24.99,Poor,1,Moderate,59,0.0,False,Moderate,1051.13,0,0.0
NY,1954,2221.0,0,669.0,Frame,2,498601.0,1000,Urban,16,False,False,20.66,0.16,120,476906.0,0.176,14.58,39.09,0.83,32,0.33,Adequate,1,Low,72,21695.0,False,Elevated,2015.05,0,0.0
Other,1992,1685.0,0,612.0,Frame,4,223515.0,1000,Urban,28,False,False,7.2,6.37,120,201491.0,3.598,45.26,43.25,9.04,93,4.26,Adequate,2,Low,34,22024.0,False,Low,732.34,0,0.0
NY,1971,2598.0,0,683.0,Fire Resistive,6,489180.0,2000,Suburban,15,True,False,2.78,14.77,120,461721.0,0.735,58.13,74.52,2.63,37,2.77,Poor,0,Moderate,55,27459.0,False,Moderate,1049.58,0,0.0
TX,1994,2480.0,1,544.0,Fire Resistive,1,480711.0,500,Urban,13,False,False,30.82,10.27,34,464801.0,0.209,32.5,73.28,2.3,67,5.03,Adequate,2,Low,32,15910.0,False,Elevated,2074.87,0,0.0
NY,2021,2138.0,0,703.0,Frame,6,360787.0,1000,Suburban,13,True,False,29.5,1.58,120,413177.0,0.311,24.58,65.12,5.83,100,3.79,Adequate,1,Low,5,0.0,False,Low,903.05,0,0.0
GA,2021,2509.0,0,686.0,Frame,6,545085.0,2000,Suburban,13,False,False,20.91,0.4,120,451424.0,1.561,24.93,23.75,10.02,100,21.98,Poor,3,Low,5,93661.0,False,Low,919.93,0,0.0
TX,2009,2559.0,0,807.0,Frame,3,505904.0,5000,Suburban,2,False,True,14.68,39.05,120,430173.0,0.355,36.27,44.4,4.0,45,8.34,Excellent,1,Moderate,17,75731.0,False,Moderate,1075.54,0,0.0
FL,1985,3754.0,0,725.0,Frame,6,837184.0,1000,Suburban,27,True,False,22.43,14.61,120,775988.0,0.482,16.08,58.17,12.14,87,31.14,Poor,0,Low,41,61196.0,False,Elevated,3312.93,0,0.0
TX,1965,3088.0,2,592.0,Frame,8,823488.0,1000,Suburban,27,False,True,6.03,20.79,13,514183.0,1.213,31.73,42.17,3.91,61,10.16,Adequate,2,Moderate,61,309305.0,False,High,6852.3,0,0.0
FL,1964,2055.0,0,771.0,Frame,10,402768.0,1000,Suburban,28,False,False,21.03,0.79,120,394430.0,2.896,28.77,39.59,2.09,75,5.76,Adequate,0,Low,62,8338.0,False,Moderate,1991.5,0,0.0
NY,1997,1526.0,0,639.0,Frame,6,369017.0,1000,Urban,2,True,False,15.14,1.25,120,243626.0,0.508,37.54,37.71,0.8,42,20.02,Poor,0,Low,29,125391.0,False,Moderate,1045.25,0,0.0
FL,2017,2241.0,0,649.0,Masonry,4,432487.0,1000,Suburban,7,False,True,17.38,1.29,120,375137.0,0.367,13.91,30.64,0.99,91,17.9,Adequate,0,Low,9,57350.0,False,Low,452.02,0,0.0
TX,2013,2633.0,2,605.0,Masonry,8,471149.0,1000,Urban,7,False,False,0.0,0.12,4,456578.0,2.109,23.16,47.65,6.5,77,2.0,Excellent,3,Low,13,14571.0,False,Moderate,1888.42,0,0.0
FL,1954,2571.0,0,801.0,Frame,9,635369.0,1000,Urban,27,False,True,21.18,11.21,120,594438.0,0.209,61.08,74.76,0.03,45,24.03,Excellent,0,Low,72,40931.0,False,High,3507.69,0,0.0
NY,1985,2405.0,0,664.0,Fire Resistive,10,379395.0,500,Suburban,7,False,False,19.99,0.11,120,403839.0,1.029,13.79,40.54,15.37,35,0.81,Adequate,2,Low,41,0.0,False,Moderate,1658.33,0,0.0
NY,2002,2133.0,1,602.0,Masonry,2,402107.0,500,Suburban,26,False,False,4.48,47.47,2,241713.0,0.34,42.67,59.1,3.96,95,40.26,Adequate,0,Low,24,160394.0,False,Moderate,1146.63,1,44170.67
OK,2010,3534.0,0,748.0,Frame,4,808728.0,2000,Rural,6,True,True,25.16,2.1,120,570269.0,0.614,22.69,37.98,8.44,52,8.87,Adequate,4,Low,16,238459.0,False,High,3557.55,1,3496.55
MA,1961,1426.0,0,700.0,Fire Resistive,4,431995.0,500,Urban,9,False,False,25.9,60.43,120,263043.0,0.386,40.33,87.49,0.31,33,36.59,Adequate,0,Low,65,168952.0,True,Elevated,2761.35,0,0.0
WA,1995,2918.0,0,671.0,Frame,6,875850.0,500,Suburban,15,True,True,7.25,2.59,120,563114.0,0.883,20.1,54.82,0.91,80,5.0,Excellent,3,Low,31,312736.0,False,High,4569.09,0,0.0
TX,1998,2022.0,1,738.0,Masonry,8,263129.0,1000,Urban,20,False,True,9.98,7.51,22,338849.0,0.778,31.1,43.25,0.12,84,37.37,Adequate,2,Low,28,0.0,False,Low,736.64,0,0.0
OK,1999,2215.0,0,815.0,Masonry,7,319787.0,2000,Suburban,8,False,False,2.99,12.3,120,321280.0,1.046,39.98,59.88,9.97,47,25.81,Adequate,3,Moderate,27,0.0,False,Low,520.05,0,0.0
TX,1951,1041.0,1,674.0,Frame,3,236733.0,500,Suburban,30,False,False,0.0,37.97,19,186126.0,0.203,44.01,64.32,6.76,65,15.65,Excellent,1,Moderate,75,50607.0,False,Moderate,1053.18,0,0.0
OK,1984,1696.0,0,662.0,Masonry,6,348491.0,500,Suburban,9,False,False,28.17,0.04,120,352739.0,0.555,10.99,57.89,4.28,54,13.8,Excellent,5,Low,42,0.0,False,Moderate,1385.36,0,0.0
GA,2010,3272.0,1,721.0,Masonry,6,777331.0,2000,Urban,18,True,False,30.06,22.79,29,471252.0,0.432,25.95,44.32,8.13,87,0.91,Adequate,2,Low,16,306079.0,False,Elevated,3400.91,0,0.0
GA,1965,2721.0,0,660.0,Frame,9,431768.0,1000,Urban,27,False,True,17.39,23.69,120,448844.0,1.002,23.18,13.88,1.42,48,3.29,Adequate,0,Low,61,0.0,False,Elevated,2637.55,0,0.0
OK,1988,2237.0,0,531.0,Frame,8,573429.0,1000,Suburban,4,True,False,0.06,0.01,120,376264.0,3.426,18.42,32.32,4.65,39,2.52,Excellent,4,Low,38,197165.0,False,Elevated,2483.32,0,0.0
TX,1963,2166.0,0,795.0,Frame,6,497160.0,1000,Rural,27,False,False,20.82,10.68,120,519542.0,1.302,59.93,27.81,0.04,77,36.45,Poor,3,Low,63,0.0,False,Moderate,1942.54,0,0.0
CA,1978,2629.0,0,700.0,Frame,10,470801.0,2000,Suburban,10,False,True,15.41,4.65,120,485150.0,1.799,33.55,71.66,5.65,37,0.0,Poor,1,Moderate,48,0.0,True,Moderate,1894.1,0,0.0
NY,2002,3259.0,0,686.0,Frame,6,697892.0,2000,Urban,29,True,True,20.3,0.05,120,535267.0,0.33,20.32,65.18,13.45,98,0.51,Excellent,0,Low,24,162625.0,False,Elevated,2953.66,0,0.0
FL,1966,2417.0,0,608.0,Frame,10,499338.0,1000,Suburban,15,False,False,5.41,0.0,120,387371.0,1.626,20.73,60.03,8.48,35,4.69,Excellent,1,Low,60,111967.0,False,High,3572.97,1,51694.82
LA,1978,1967.0,0,676.0,Frame,1,410857.0,1000,Rural,10,False,False,2.94,3.37,120,387294.0,1.135,14.76,47.97,2.69,47,9.49,Adequate,0,High,48,23563.0,False,Moderate,1133.11,0,0.0
CA,1983,2736.0,1,700.0,Fire Resistive,1,521244.0,5000,Suburban,24,True,False,1.17,19.3,22,437788.0,0.182,28.92,39.55,2.93,70,11.54,Poor,3,Moderate,43,83456.0,True,Moderate,1332.57,0,0.0
CA,1998,1802.0,0,700.0,Frame,6,426109.0,1000,Suburban,7,True,False,1.31,57.7,120,273984.0,1.065,41.69,49.83,1.77,60,20.83,Poor,0,High,28,152125.0,True,Moderate,1791.87,0,0.0
LA,1956,2388.0,0,673.0,Fire Resistive,7,605268.0,2000,Urban,25,False,False,29.46,6.94,120,466091.0,1.396,66.29,22.9,19.05,41,4.24,Excellent,3,Low,70,139177.0,False,High,5108.56,0,0.0
OK,1974,1056.0,0,823.0,Frame,6,253040.0,2000,Rural,16,False,True,21.46,54.68,120,265336.0,0.424,43.87,46.06,14.96,65,12.47,Excellent,3,Low,52,0.0,False,Low,973.49,0,0.0
FL,1992,1586.0,1,722.0,Frame,9,248689.0,2000,Suburban,17,False,False,20.72,2.04,3,318445.0,1.21,16.86,44.05,3.08,81,20.0,Adequate,0,Moderate,34,0.0,False,Moderate,1050.03,0,0.0
MA,2010,2131.0,0,700.0,Masonry,1,376025.0,500,Urban,8,True,True,11.63,1.3,120,273565.0,0.095,22.04,31.95,4.98,70,0.9,Adequate,0,Low,16,102460.0,True,Low,861.71,0,0.0
NY,2003,2008.0,0,743.0,Fire Resistive,9,464588.0,1000,Urban,8,False,False,9.61,26.5,120,278929.0,2.273,19.82,45.99,0.72,65,16.63,Excellent,0,Low,23,185659.0,False,Elevated,2197.67,0,0.0
MA,1983,2132.0,0,700.0,Frame,9,326531.0,1000,Rural,14,False,False,0.0,3.93,120,373363.0,0.704,60.57,57.32,5.06,50,1.97,Poor,0,Low,43,0.0,True,Elevated,2237.26,0,0.0
WA,1980,3101.0,0,780.0,Frame,8,865608.0,2000,Suburban,7,False,False,25.75,1.62,120,578270.0,0.812,38.93,53.03,8.85,37,0.53,Poor,1,Low,46,287338.0,False,Elevated,3425.0,0,0.0
MA,1966,1976.0,0,700.0,Frame,4,354627.0,1000,Suburban,26,True,False,5.44,12.0,120,449592.0,0.921,18.61,27.84,0.2,72,11.14,Poor,0,Low,60,0.0,True,Low,605.18,0,0.0
Other,1981,2167.0,0,702.0,Frame,9,591414.0,1000,Suburban,22,False,False,8.63,2.51,120,384625.0,1.8,14.47,63.73,2.18,83,16.64,Adequate,0,Low,45,206789.0,False,Elevated,2517.61,0,0.0
CA,1970,2212.0,0,700.0,Masonry,8,326540.0,5000,Suburban,15,True,False,13.19,26.61,120,385857.0,1.301,28.2,38.54,11.03,36,15.63,Excellent,0,Low,56,0.0,True,Moderate,1268.84,0,0.0
CA,1997,2476.0,0,700.0,Masonry,6,463465.0,500,Rural,4,True,False,13.34,10.0,120,366368.0,0.284,22.63,66.01,12.66,37,7.88,Adequate,1,Low,29,97097.0,True,Moderate,1651.36,0,0.0
MA,1950,1772.0,0,700.0,Frame,8,349645.0,1000,Rural,29,True,False,38.0,2.01,120,340644.0,2.896,64.14,29.78,1.28,35,9.2,Poor,0,Low,76,9001.0,True,Elevated,3491.92,0,0.0
LA,1998,2651.0,0,684.0,Frame,7,448664.0,500,Rural,25,True,False,23.36,31.17,120,425809.0,0.773,20.78,68.82,7.05,92,4.92,Adequate,1,Moderate,28,22855.0,False,Moderate,1775.64,0,0.0
NY,1958,2441.0,0,722.0,Frame,5,529366.0,2000,Rural,19,True,False,0.0,0.02,120,471778.0,0.534,6.59,74.03,0.39,34,8.08,Excellent,0,Low,68,57588.0,False,Moderate,1094.57,0,0.0
CO,1971,1757.0,0,742.0,Frame,5,291302.0,1000,Rural,7,False,False,6.55,9.85,120,320360.0,0.461,13.91,5.22,0.25,32,19.58,Poor,2,High,55,0.0,False,Low,797.42,0,0.0
TX,1984,1453.0,1,515.0,Masonry,6,400084.0,500,Suburban,14,True,False,13.07,42.9,18,342339.0,0.188,65.84,55.39,1.64,80,35.43,Adequate,1,Moderate,42,57745.0,False,Elevated,2663.05,0,0.0
FL,2008,2455.0,2,686.0,Frame,3,456947.0,1000,Urban,7,False,False,7.12,15.55,33,440355.0,0.802,41.93,42.45,4.64,69,15.8,Poor,0,Low,18,16592.0,False,Moderate,1918.16,0,0.0
CA,1998,3417.0,0,700.0,Frame,1,706051.0,2000,Suburban,19,False,False,5.77,21.49,120,545421.0,0.254,24.64,51.49,7.95,69,7.98,Adequate,1,Low,28,160630.0,True,Moderate,1402.72,1,46089.35
CA,1967,1563.0,0,700.0,Frame,10,368140.0,1000,Suburban,12,False,True,21.53,17.72,120,223993.0,3.27,31.24,62.58,4.62,36,11.44,Adequate,0,Low,59,144147.0,True,Elevated,2435.77,0,0.0
OK,2005,2394.0,0,678.0,Frame,3,619650.0,500,Urban,26,False,False,11.0,16.89,120,303487.0,0.255,43.19,64.51,0.42,98,8.25,Poor,3,Low,21,316163.0,False,Elevated,3488.7,0,0.0
OK,1984,2756.0,0,684.0,Frame,6,575721.0,5000,Rural,25,True,True,16.24,41.45,120,547416.0,0.81,42.16,54.47,4.11,85,18.14,Poor,4,Low,42,28305.0,False,Moderate,1733.33,1,27605.25
LA,2016,1195.0,0,631.0,Frame,4,200051.0,1000,Rural,3,False,True,6.54,2.93,120,223708.0,0.334,32.24,39.81,2.0,81,1.69,Poor,0,Low,10,0.0,False,Low,401.58,0,0.0
FL,1999,1999.0,0,700.0,Frame,9,476807.0,1000,Urban,17,False,False,9.72,45.06,120,389767.0,0.677,31.41,61.53,1.43,92,10.39,Excellent,0,Low,27,87040.0,False,Elevated,2337.51,0,0.0
WA,1993,2597.0,0,670.0,Frame,2,445737.0,5000,Suburban,23,False,False,8.32,35.52,120,549764.0,0.677,21.44,13.13,1.98,90,6.84,Poor,0,Low,33,0.0,False,Low,915.02,0,0.0
FL,1958,2177.0,0,639.0,Masonry,8,534242.0,5000,Suburban,26,False,False,1.84,0.08,120,377954.0,0.599,18.15,41.53,3.24,46,2.64,Poor,2,Low,68,156288.0,False,Moderate,1696.28,0,0.0
FL,2019,2579.0,1,693.0,Frame,6,647629.0,1000,Urban,8,True,False,27.42,23.79,12,363607.0,0.575,38.2,86.31,3.4,95,26.26,Adequate,1,Low,7,284022.0,False,Elevated,3423.01,0,0.0
OK,1992,1951.0,0,696.0,Masonry,9,353543.0,500,Suburban,9,False,False,23.59,21.57,120,244878.0,0.496,42.58,92.19,0.63,44,27.75,Adequate,5,Moderate,34,108665.0,False,Moderate,1296.31,0,0.0
CO,2003,1793.0,0,608.0,Frame,5,211853.0,1000,Rural,14,False,True,14.03,2.28,120,237639.0,0.876,25.5,57.19,2.87,71,5.42,Adequate,5,Low,23,0.0,False,Low,332.41,0,0.0
LA,1982,844.0,0,751.0,Fire Resistive,3,235198.0,500,Urban,16,False,True,30.37,78.47,120,127825.0,0.383,56.74,13.09,30.99,67,10.31,Adequate,0,Low,44,107373.0,False,Moderate,1936.28,0,0.0
NY,1995,2474.0,0,735.0,Frame,8,447516.0,1000,Suburban,21,False,False,26.37,2.46,120,455847.0,1.357,19.29,27.16,1.51,85,11.22,Adequate,0,Low,31,0.0,False,Moderate,1771.12,0,0.0
Other,2010,2630.0,0,638.0,Frame,10,538043.0,2000,Suburban,15,True,False,21.07,18.18,120,386744.0,0.575,30.76,31.36,7.25,87,11.68,Adequate,1,Low,16,151299.0,False,Moderate,1677.78,0,0.0
NY,2013,2171.0,0,620.0,Fire Resistive,5,446907.0,500,Suburban,3,False,False,17.81,6.63,120,382431.0,0.401,4.61,40.17,0.8,72,10.77,Adequate,1,Low,13,64476.0,False,Low,567.44,0,0.0
CA,2021,2036.0,0,700.0,Frame,2,536951.0,2000,Suburban,1,False,True,0.0,4.47,120,354610.0,0.256,16.18,52.07,1.35,81,1.98,Excellent,0,Low,5,182341.0,True,Low,689.47,0,0.0
